Region,Annee,Semaine_Epi,Pluviometrie_mm,Temperature_Moy_C,Taux_Couverture_MILDA,Campagne_Vaccinale_Active,Cas_Paludisme,Cas_Dengue
Boucle du Mouhoun,2017,8,0.7,31.8,76.6,0,259,2
Boucle du Mouhoun,2017,9,1.1,28.7,85.3,0,231,14
Boucle du Mouhoun,2017,10,2.9,38.6,80.9,0,303,8
Boucle du Mouhoun,2017,11,2.0,34.6,85.3,0,315,14
Boucle du Mouhoun,2017,12,3.6,34.6,92.0,0,194,8
Boucle du Mouhoun,2017,13,2.3,36.3,91.7,0,218,8
Boucle du Mouhoun,2017,14,1.1,39.0,77.7,0,264,9
Boucle du Mouhoun,2017,15,4.1,37.8,82.7,0,211,3
Boucle du Mouhoun,2017,16,3.1,36.9,93.6,0,218,8
Boucle du Mouhoun,2017,17,3.5,40.9,76.0,0,273,2
Boucle du Mouhoun,2017,18,1.8,38.2,81.9,0,255,2
Boucle du Mouhoun,2017,19,2.6,32.9,85.6,0,256,5
Boucle du Mouhoun,2017,20,1.9,29.7,87.1,0,264,7
Boucle du Mouhoun,2017,21,0.2,28.6,75.4,0,244,9
Boucle du Mouhoun,2017,22,68.8,25.6,82.9,0,270,3
Boucle du Mouhoun,2017,23,67.4,25.9,83.0,0,247,12
Boucle du Mouhoun,2017,24,43.5,28.0,88.3,0,207,2
Boucle du Mouhoun,2017,25,55.2,29.9,81.8,0,322,7
Boucle du Mouhoun,2017,26,56.7,30.4,80.1,0,1179,8
Boucle du Mouhoun,2017,27,99.2,31.8,87.2,0,1614,1
Boucle du Mouhoun,2017,28,107.5,30.0,76.5,0,1149,0
Boucle du Mouhoun,2017,29,84.7,29.4,84.6,0,1120,3
Boucle du Mouhoun,2017,30,35.8,32.3,88.2,0,1615,3
Boucle du Mouhoun,2017,31,114.8,30.2,93.0,0,1176,9
Boucle du Mouhoun,2017,32,86.3,28.0,79.9,0,1066,7
Boucle du Mouhoun,2017,33,84.2,28.1,82.2,0,1280,0
Boucle du Mouhoun,2017,34,70.3,30.8,76.4,0,1569,12
Boucle du Mouhoun,2017,35,116.0,27.1,80.4,0,1608,6
Boucle du Mouhoun,2017,36,52.1,25.9,76.3,0,1618,10
Boucle du Mouhoun,2017,37,104.7,26.3,92.5,0,1271,0
Boucle du Mouhoun,2017,38,64.0,25.3,76.7,0,1082,2
Boucle du Mouhoun,2017,39,33.9,27.3,75.9,0,1543,3
Boucle du Mouhoun,2017,40,85.7,28.5,81.6,0,1483,7
Boucle du Mouhoun,2017,41,2.3,26.0,82.2,0,1004,0
Boucle du Mouhoun,2017,42,3.3,25.3,86.1,0,1648,2
Boucle du Mouhoun,2017,43,0.6,29.2,76.1,0,1432,9
Boucle du Mouhoun,2017,44,4.9,31.7,92.1,0,1650,7
Boucle du Mouhoun,2017,45,2.3,28.6,83.9,0,1225,4
Boucle du Mouhoun,2017,46,4.1,29.8,89.7,0,1123,8
Boucle du Mouhoun,2017,47,3.9,29.9,86.3,0,171,11
Boucle du Mouhoun,2017,48,3.4,32.2,91.5,0,203,7
Boucle du Mouhoun,2017,49,3.4,30.3,91.4,0,234,9
Boucle du Mouhoun,2017,50,4.5,28.8,85.0,0,300,13
Boucle du Mouhoun,2017,51,3.5,27.0,79.2,0,188,11
Boucle du Mouhoun,2017,52,4.5,30.1,80.4,0,202,13
Boucle du Mouhoun,2018,1,3.4,28.7,88.7,0,238,9
Boucle du Mouhoun,2018,2,4.6,26.9,86.2,0,280,1
Boucle du Mouhoun,2018,3,3.3,30.3,84.6,0,316,1
Boucle du Mouhoun,2018,4,4.5,30.3,87.5,0,188,9
Boucle du Mouhoun,2018,5,3.6,28.9,86.1,0,289,6
Boucle du Mouhoun,2018,6,0.4,27.3,84.9,0,277,0
Boucle du Mouhoun,2018,7,0.4,32.4,88.0,0,251,1
Boucle du Mouhoun,2018,8,1.8,32.2,84.5,0,210,2
Boucle du Mouhoun,2018,9,1.4,27.0,78.5,0,249,10
Boucle du Mouhoun,2018,10,0.2,40.7,87.6,0,177,5
Boucle du Mouhoun,2018,11,2.9,38.2,93.0,0,278,13
Boucle du Mouhoun,2018,12,2.7,35.6,85.2,0,301,0
Boucle du Mouhoun,2018,13,2.1,38.5,79.2,0,237,8
Boucle du Mouhoun,2018,14,0.2,37.7,86.4,0,321,2
Boucle du Mouhoun,2018,15,3.6,36.8,91.9,0,310,13
Boucle du Mouhoun,2018,16,0.8,39.6,91.4,0,191,11
Boucle du Mouhoun,2018,17,0.9,36.7,78.2,0,283,3
Boucle du Mouhoun,2018,18,1.7,37.7,91.3,0,231,6
Boucle du Mouhoun,2018,19,4.7,30.7,84.6,0,234,7
Boucle du Mouhoun,2018,20,2.4,31.4,77.8,0,221,10
Boucle du Mouhoun,2018,21,1.0,26.2,91.1,0,196,6
Boucle du Mouhoun,2018,22,82.2,26.1,85.3,0,313,8
Boucle du Mouhoun,2018,23,111.0,28.2,83.5,0,199,7
Boucle du Mouhoun,2018,24,116.3,30.9,75.8,0,286,3
Boucle du Mouhoun,2018,25,107.0,30.0,86.0,0,281,11
Boucle du Mouhoun,2018,26,36.4,31.4,85.1,0,1153,7
Boucle du Mouhoun,2018,27,102.9,31.6,84.2,0,1362,13
Boucle du Mouhoun,2018,28,55.1,29.7,93.1,0,1436,0
Boucle du Mouhoun,2018,29,77.8,28.3,94.6,0,1098,0
Boucle du Mouhoun,2018,30,49.3,30.9,89.4,0,1461,14
Boucle du Mouhoun,2018,31,102.0,25.1,82.9,0,1362,7
Boucle du Mouhoun,2018,32,22.1,29.5,83.0,0,1304,12
Boucle du Mouhoun,2018,33,49.6,25.6,94.8,0,1302,3
Boucle du Mouhoun,2018,34,78.7,28.7,89.5,0,1256,5
Boucle du Mouhoun,2018,35,69.6,26.5,80.8,0,1500,1
Boucle du Mouhoun,2018,36,47.1,28.2,91.1,0,1098,7
Boucle du Mouhoun,2018,37,51.9,29.4,88.2,0,1274,7
Boucle du Mouhoun,2018,38,63.6,30.1,83.2,0,974,13
Boucle du Mouhoun,2018,39,113.0,28.4,86.8,0,1283,3
Boucle du Mouhoun,2018,40,91.3,28.0,93.9,0,1064,4
Boucle du Mouhoun,2018,41,0.0,26.8,94.9,0,1344,13
Boucle du Mouhoun,2018,42,4.7,27.6,79.1,0,958,9
Boucle du Mouhoun,2018,43,0.3,30.4,78.4,0,1396,8
Boucle du Mouhoun,2018,44,0.1,25.7,83.0,0,1027,9
Boucle du Mouhoun,2018,45,3.3,25.2,94.6,0,952,11
Boucle du Mouhoun,2018,46,4.4,27.0,77.0,0,1134,13
Boucle du Mouhoun,2018,47,3.2,25.3,82.9,0,188,11
Boucle du Mouhoun,2018,48,1.9,26.8,77.8,0,190,4
Boucle du Mouhoun,2018,49,3.8,30.0,89.5,0,288,5
Boucle du Mouhoun,2018,50,2.3,32.7,82.4,0,178,5
Boucle du Mouhoun,2018,51,2.1,30.0,88.1,0,167,0
Boucle du Mouhoun,2018,52,3.7,28.6,83.5,0,248,3
Boucle du Mouhoun,2019,1,0.0,28.3,76.6,0,222,4
Boucle du Mouhoun,2019,2,2.3,31.4,78.9,0,286,11
Boucle du Mouhoun,2019,3,2.7,26.5,86.9,0,303,7
Boucle du Mouhoun,2019,4,4.5,31.6,75.3,0,201,6
Boucle du Mouhoun,2019,5,4.5,29.9,76.7,0,189,0
Boucle du Mouhoun,2019,6,1.3,26.8,87.3,0,296,12
Boucle du Mouhoun,2019,7,2.0,31.3,78.0,0,203,9
Boucle du Mouhoun,2019,8,0.9,26.2,85.9,0,187,5
Boucle du Mouhoun,2019,9,3.0,30.4,79.3,0,248,5
Boucle du Mouhoun,2019,10,0.9,34.5,92.1,0,190,10
Boucle du Mouhoun,2019,11,2.6,39.2,89.8,0,275,11
Boucle du Mouhoun,2019,12,1.6,34.8,94.3,0,186,11
Boucle du Mouhoun,2019,13,0.7,39.3,87.9,0,252,2
Boucle du Mouhoun,2019,14,4.3,34.9,77.5,0,267,12
Boucle du Mouhoun,2019,15,4.6,37.3,76.7,0,283,2
Boucle du Mouhoun,2019,16,0.6,37.6,83.7,0,198,4
Boucle du Mouhoun,2019,17,0.0,39.4,82.2,0,208,7
Boucle du Mouhoun,2019,18,2.6,35.2,89.7,0,265,4
Boucle du Mouhoun,2019,19,1.4,31.4,90.0,0,274,11
Boucle du Mouhoun,2019,20,1.9,30.7,80.7,0,289,6
Boucle du Mouhoun,2019,21,0.2,31.6,89.0,0,226,12
Boucle du Mouhoun,2019,22,85.0,31.7,79.2,0,207,6
Boucle du Mouhoun,2019,23,26.4,26.8,76.9,0,228,10
Boucle du Mouhoun,2019,24,68.9,25.6,93.3,0,279,7
Boucle du Mouhoun,2019,25,20.2,26.0,85.9,0,262,14
Boucle du Mouhoun,2019,26,47.7,29.0,84.8,0,1198,14
Boucle du Mouhoun,2019,27,37.4,25.7,89.4,0,1516,2
Boucle du Mouhoun,2019,28,68.8,32.8,91.4,0,1526,1
Boucle du Mouhoun,2019,29,100.8,32.0,91.4,0,1397,11
Boucle du Mouhoun,2019,30,58.6,28.9,76.1,0,1235,8
Boucle du Mouhoun,2019,31,29.0,32.3,89.7,0,930,9
Boucle du Mouhoun,2019,32,104.0,33.0,84.1,0,1083,6
Boucle du Mouhoun,2019,33,82.8,30.2,79.8,0,946,1
Boucle du Mouhoun,2019,34,85.8,31.8,94.5,0,1438,10
Boucle du Mouhoun,2019,35,41.5,25.3,88.5,0,1250,3
Boucle du Mouhoun,2019,36,63.6,33.0,78.5,0,1121,9
Boucle du Mouhoun,2019,37,87.8,31.9,85.0,0,1115,6
Boucle du Mouhoun,2019,38,78.5,30.9,76.8,0,1225,9
Boucle du Mouhoun,2019,39,109.1,31.9,93.1,0,1128,14
Boucle du Mouhoun,2019,40,70.2,30.2,78.1,0,1186,6
Boucle du Mouhoun,2019,41,3.2,26.7,94.8,0,1494,2
Boucle du Mouhoun,2019,42,0.1,31.0,87.9,0,1344,11
Boucle du Mouhoun,2019,43,3.3,26.8,83.1,0,1491,13
Boucle du Mouhoun,2019,44,3.4,27.5,89.1,0,1078,13
Boucle du Mouhoun,2019,45,4.7,26.7,93.0,0,1525,4
Boucle du Mouhoun,2019,46,0.8,31.7,93.8,0,1176,10
Boucle du Mouhoun,2019,47,4.3,27.7,75.8,0,216,13
Boucle du Mouhoun,2019,48,3.5,30.3,91.0,0,270,9
Boucle du Mouhoun,2019,49,1.9,29.0,80.0,0,192,1
Boucle du Mouhoun,2019,50,0.1,26.7,78.8,0,288,0
Boucle du Mouhoun,2019,51,2.8,31.3,87.2,0,241,9
Boucle du Mouhoun,2019,52,4.2,30.5,94.4,0,224,11
Boucle du Mouhoun,2020,1,2.6,25.9,88.6,0,238,0
Boucle du Mouhoun,2020,2,3.1,29.2,88.1,0,198,1
Boucle du Mouhoun,2020,3,4.5,29.6,89.7,0,292,4
Boucle du Mouhoun,2020,4,1.9,25.0,78.7,0,296,4
Boucle du Mouhoun,2020,5,4.0,25.4,75.0,0,167,13
Boucle du Mouhoun,2020,6,1.8,27.4,87.4,0,177,11
Boucle du Mouhoun,2020,7,4.3,27.4,75.3,0,233,5
Boucle du Mouhoun,2020,8,1.7,25.8,93.7,0,305,2
Boucle du Mouhoun,2020,9,3.3,29.2,89.6,0,307,8
Boucle du Mouhoun,2020,10,1.8,37.8,76.9,0,207,12
Boucle du Mouhoun,2020,11,1.7,38.4,82.8,0,244,6
Boucle du Mouhoun,2020,12,1.8,39.0,90.5,0,273,6
Boucle du Mouhoun,2020,13,0.2,39.2,93.5,0,157,9
Boucle du Mouhoun,2020,14,1.8,34.7,77.3,0,293,5
Boucle du Mouhoun,2020,15,4.8,41.0,82.6,0,175,4
Boucle du Mouhoun,2020,16,1.9,40.7,77.7,0,279,12
Boucle du Mouhoun,2020,17,2.3,35.5,84.9,0,278,8
Boucle du Mouhoun,2020,18,2.0,34.1,79.9,0,219,4
Boucle du Mouhoun,2020,19,1.4,29.4,91.2,0,193,10
Boucle du Mouhoun,2020,20,4.6,29.6,90.1,0,263,2
Boucle du Mouhoun,2020,21,0.7,27.0,75.9,0,253,14
Boucle du Mouhoun,2020,22,66.4,32.0,81.4,0,207,10
Boucle du Mouhoun,2020,23,66.5,26.0,75.8,0,205,10
Boucle du Mouhoun,2020,24,88.6,31.7,85.4,0,275,9
Boucle du Mouhoun,2020,25,98.2,25.3,91.8,0,266,10
Boucle du Mouhoun,2020,26,111.4,28.2,85.8,0,1133,5
Boucle du Mouhoun,2020,27,29.1,30.7,75.2,0,1204,7
Boucle du Mouhoun,2020,28,79.0,32.6,83.0,0,1075,0
Boucle du Mouhoun,2020,29,46.5,31.3,91.4,0,1251,0
Boucle du Mouhoun,2020,30,30.9,25.2,87.5,0,1109,13
Boucle du Mouhoun,2020,31,76.4,31.2,77.9,0,1537,12
Boucle du Mouhoun,2020,32,88.1,25.9,79.7,0,1506,13
Boucle du Mouhoun,2020,33,83.8,32.4,82.7,0,1128,4
Boucle du Mouhoun,2020,34,101.5,30.9,76.7,0,1494,11
Boucle du Mouhoun,2020,35,58.1,26.5,86.6,0,1390,7
Boucle du Mouhoun,2020,36,20.9,27.2,76.4,0,1390,12
Boucle du Mouhoun,2020,37,100.2,26.4,87.2,0,1348,7
Boucle du Mouhoun,2020,38,33.2,29.5,87.2,0,1236,5
Boucle du Mouhoun,2020,39,28.4,32.9,90.7,0,1417,1
Boucle du Mouhoun,2020,40,111.8,30.6,93.2,0,1240,12
Boucle du Mouhoun,2020,41,3.1,28.8,76.2,0,1420,9
Boucle du Mouhoun,2020,42,3.8,32.9,83.1,0,1544,10
Boucle du Mouhoun,2020,43,3.0,32.5,85.0,0,1271,6
Boucle du Mouhoun,2020,44,1.5,26.6,94.2,0,1254,7
Boucle du Mouhoun,2020,45,0.1,26.6,83.0,0,1216,7
Boucle du Mouhoun,2020,46,3.1,32.0,77.6,0,936,7
Boucle du Mouhoun,2020,47,3.0,26.1,88.5,0,168,10
Boucle du Mouhoun,2020,48,3.8,32.7,80.3,0,225,14
Boucle du Mouhoun,2020,49,0.4,31.3,86.4,0,233,2
Boucle du Mouhoun,2020,50,0.7,33.0,94.2,0,277,9
Boucle du Mouhoun,2020,51,1.7,26.8,80.1,0,261,12
Boucle du Mouhoun,2020,52,2.2,30.0,88.5,0,248,12
Boucle du Mouhoun,2021,1,1.9,28.3,86.8,0,301,0
Boucle du Mouhoun,2021,2,3.6,29.4,78.8,0,185,13
Boucle du Mouhoun,2021,3,1.8,27.1,90.2,0,216,13
Boucle du Mouhoun,2021,4,2.2,30.5,82.7,0,221,14
Boucle du Mouhoun,2021,5,1.6,26.5,86.3,0,277,12
Boucle du Mouhoun,2021,6,2.5,32.9,76.4,0,183,5
Boucle du Mouhoun,2021,7,4.3,27.8,91.7,0,175,11
Boucle du Mouhoun,2021,8,4.4,30.7,80.3,0,160,10
Boucle du Mouhoun,2021,9,2.6,29.5,80.9,0,233,1
Boucle du Mouhoun,2021,10,2.6,38.7,76.0,0,192,13
Boucle du Mouhoun,2021,11,4.7,36.7,86.4,0,235,14
Boucle du Mouhoun,2021,12,1.0,36.8,89.2,0,230,8
Boucle du Mouhoun,2021,13,3.1,39.7,91.6,0,232,6
Boucle du Mouhoun,2021,14,0.8,39.1,79.2,0,272,7
Boucle du Mouhoun,2021,15,1.2,36.9,77.8,0,218,11
Boucle du Mouhoun,2021,16,4.3,39.4,81.7,0,174,6
Boucle du Mouhoun,2021,17,2.9,38.0,81.7,0,232,12
Boucle du Mouhoun,2021,18,1.3,34.0,84.6,0,221,6
Boucle du Mouhoun,2021,19,3.6,27.7,90.8,0,287,12
Boucle du Mouhoun,2021,20,4.0,28.4,89.3,0,278,1
Boucle du Mouhoun,2021,21,3.9,25.7,91.9,0,207,13
Boucle du Mouhoun,2021,22,53.8,29.7,92.2,0,260,8
Boucle du Mouhoun,2021,23,111.3,32.8,81.4,0,242,1
Boucle du Mouhoun,2021,24,81.2,26.5,84.8,0,151,4
Boucle du Mouhoun,2021,25,50.4,29.3,80.2,0,238,14
Boucle du Mouhoun,2021,26,88.0,31.2,91.4,0,975,1
Boucle du Mouhoun,2021,27,64.3,25.3,76.7,0,1119,11
Boucle du Mouhoun,2021,28,51.1,29.7,82.7,0,1266,11
Boucle du Mouhoun,2021,29,70.5,28.0,92.4,0,1131,13
Boucle du Mouhoun,2021,30,114.4,27.9,87.8,0,1251,10
Boucle du Mouhoun,2021,31,31.1,26.2,88.4,0,922,14
Boucle du Mouhoun,2021,32,91.6,31.8,78.9,0,1348,10
Boucle du Mouhoun,2021,33,32.4,26.9,82.7,0,1338,2
Boucle du Mouhoun,2021,34,28.4,29.6,87.2,0,939,1
Boucle du Mouhoun,2021,35,91.0,31.4,85.2,0,929,12
Boucle du Mouhoun,2021,36,116.7,31.6,93.0,0,990,1
Boucle du Mouhoun,2021,37,95.3,27.0,87.4,0,1014,9
Boucle du Mouhoun,2021,38,89.0,27.5,75.7,0,890,8
Boucle du Mouhoun,2021,39,71.4,32.0,90.7,0,1167,9
Boucle du Mouhoun,2021,40,44.6,25.3,91.0,0,1186,9
Boucle du Mouhoun,2021,41,3.3,26.9,79.6,0,1003,14
Boucle du Mouhoun,2021,42,2.8,26.3,84.9,0,899,2
Boucle du Mouhoun,2021,43,4.3,29.7,91.2,0,1341,14
Boucle du Mouhoun,2021,44,0.4,28.5,91.3,0,1418,9
Boucle du Mouhoun,2021,45,2.8,25.7,77.8,0,970,1
Boucle du Mouhoun,2021,46,4.5,26.4,76.6,0,1286,11
Boucle du Mouhoun,2021,47,2.0,32.3,92.0,0,163,12
Boucle du Mouhoun,2021,48,0.1,28.5,75.7,0,253,1
Boucle du Mouhoun,2021,49,1.3,28.9,77.9,0,274,4
Boucle du Mouhoun,2021,50,2.6,32.0,89.6,0,166,11
Boucle du Mouhoun,2021,51,2.9,27.5,80.5,0,172,7
Boucle du Mouhoun,2021,52,0.2,29.2,93.1,0,163,12
Boucle du Mouhoun,2022,1,4.5,28.0,80.2,0,206,4
Boucle du Mouhoun,2022,2,2.4,32.2,90.0,0,180,12
Boucle du Mouhoun,2022,3,3.9,28.5,91.2,0,212,10
Boucle du Mouhoun,2022,4,0.4,29.2,83.3,0,204,1
Boucle du Mouhoun,2022,5,1.6,32.5,90.0,0,178,12
Boucle du Mouhoun,2022,6,0.1,29.5,93.6,0,244,9
Boucle du Mouhoun,2022,7,3.9,27.1,85.3,0,239,3
Boucle du Mouhoun,2022,8,3.1,26.2,86.7,0,230,10
Boucle du Mouhoun,2022,9,0.2,32.1,76.2,0,176,14
Boucle du Mouhoun,2022,10,0.7,40.6,77.2,0,186,2
Boucle du Mouhoun,2022,11,0.2,34.5,81.6,0,249,12
Boucle du Mouhoun,2022,12,0.8,39.4,87.1,0,233,11
Boucle du Mouhoun,2022,13,0.6,35.6,92.3,0,260,3
Boucle du Mouhoun,2022,14,4.2,37.2,90.0,0,203,0
Boucle du Mouhoun,2022,15,4.0,39.3,87.0,0,172,5
Boucle du Mouhoun,2022,16,3.4,36.8,94.6,0,160,5
Boucle du Mouhoun,2022,17,1.0,37.2,90.1,0,181,11
Boucle du Mouhoun,2022,18,3.7,35.6,76.2,0,260,7
Boucle du Mouhoun,2022,19,4.3,32.8,77.4,0,173,9
Boucle du Mouhoun,2022,20,1.6,27.5,82.2,0,232,14
Boucle du Mouhoun,2022,21,3.2,32.5,80.8,0,272,10
Boucle du Mouhoun,2022,22,80.5,26.9,85.7,0,235,10
Boucle du Mouhoun,2022,23,52.9,27.4,87.1,0,223,11
Boucle du Mouhoun,2022,24,66.8,32.3,76.5,0,186,7
Boucle du Mouhoun,2022,25,56.2,32.3,86.2,0,229,0
Boucle du Mouhoun,2022,26,91.9,25.2,77.5,0,1066,14
Boucle du Mouhoun,2022,27,73.1,25.0,85.5,0,1172,11
Boucle du Mouhoun,2022,28,110.7,29.4,81.7,0,930,4
Boucle du Mouhoun,2022,29,22.6,28.1,76.3,0,1193,6
Boucle du Mouhoun,2022,30,96.8,28.3,86.6,0,1180,2
Boucle du Mouhoun,2022,31,32.0,31.8,86.9,0,1354,10
Boucle du Mouhoun,2022,32,43.3,29.3,85.5,0,1045,13
Boucle du Mouhoun,2022,33,81.0,26.1,86.0,0,1445,7
Boucle du Mouhoun,2022,34,92.8,26.0,77.7,0,1038,8
Boucle du Mouhoun,2022,35,85.8,29.3,85.1,0,1243,2
Boucle du Mouhoun,2022,36,111.6,29.0,76.7,0,1099,8
Boucle du Mouhoun,2022,37,109.5,31.6,80.7,0,965,1
Boucle du Mouhoun,2022,38,76.9,25.6,76.4,0,899,13
Boucle du Mouhoun,2022,39,28.3,28.5,94.2,0,947,13
Boucle du Mouhoun,2022,40,83.2,32.4,79.6,0,1251,2
Boucle du Mouhoun,2022,41,1.1,31.5,94.6,0,1150,0
Boucle du Mouhoun,2022,42,0.9,26.1,87.1,0,1288,8
Boucle du Mouhoun,2022,43,1.6,27.6,81.7,0,1421,11
Boucle du Mouhoun,2022,44,2.1,30.9,93.7,0,1148,6
Boucle du Mouhoun,2022,45,3.1,26.4,77.1,0,1376,4
Boucle du Mouhoun,2022,46,3.0,25.5,75.9,0,897,7
Boucle du Mouhoun,2022,47,0.3,30.5,77.8,0,202,1
Boucle du Mouhoun,2022,48,2.0,25.5,90.8,0,202,10
Boucle du Mouhoun,2022,49,3.7,28.3,94.6,0,149,0
Boucle du Mouhoun,2022,50,1.8,32.0,79.6,0,150,5
Boucle du Mouhoun,2022,51,4.5,27.9,83.0,0,223,8
Boucle du Mouhoun,2022,52,2.7,32.3,94.7,0,171,4
Boucle du Mouhoun,2023,1,3.6,29.7,89.8,0,154,12
Boucle du Mouhoun,2023,2,0.1,27.4,87.1,0,241,9
Boucle du Mouhoun,2023,3,3.8,27.1,86.0,0,167,2
Boucle du Mouhoun,2023,4,2.5,31.2,78.2,0,255,11
Boucle du Mouhoun,2023,5,0.9,26.5,76.4,0,190,13
Boucle du Mouhoun,2023,6,0.9,28.3,82.1,0,187,3
Boucle du Mouhoun,2023,7,4.5,28.1,92.2,0,283,2
Boucle du Mouhoun,2023,8,1.2,31.9,89.4,0,217,7
Boucle du Mouhoun,2023,9,1.8,27.9,88.7,0,223,13
Boucle du Mouhoun,2023,10,3.4,34.0,83.6,0,198,12
Boucle du Mouhoun,2023,11,0.7,36.6,75.3,0,232,11
Boucle du Mouhoun,2023,12,2.0,37.1,84.1,0,272,8
Boucle du Mouhoun,2023,13,1.0,35.4,90.0,0,256,9
Boucle du Mouhoun,2023,14,0.7,38.0,88.1,0,233,6
Boucle du Mouhoun,2023,15,3.9,36.5,84.9,0,174,6
Boucle du Mouhoun,2023,16,4.9,36.5,76.1,0,237,7
Boucle du Mouhoun,2023,17,1.3,34.6,76.6,0,177,2
Boucle du Mouhoun,2023,18,0.3,37.4,89.4,0,285,7
Boucle du Mouhoun,2023,19,1.6,31.3,87.0,0,209,4
Boucle du Mouhoun,2023,20,1.3,32.8,85.4,0,193,5
Boucle du Mouhoun,2023,21,3.6,27.5,86.0,0,198,13
Boucle du Mouhoun,2023,22,69.5,28.3,75.2,0,151,13
Boucle du Mouhoun,2023,23,35.0,25.3,83.2,0,256,9
Boucle du Mouhoun,2023,24,100.3,25.3,90.9,0,158,0
Boucle du Mouhoun,2023,25,92.1,27.8,80.8,0,272,6
Boucle du Mouhoun,2023,26,119.9,27.2,85.2,0,1039,0
Boucle du Mouhoun,2023,27,88.5,27.6,86.4,0,1312,12
Boucle du Mouhoun,2023,28,97.2,31.8,78.0,0,915,7
Boucle du Mouhoun,2023,29,118.7,26.4,92.0,0,1022,13
Boucle du Mouhoun,2023,30,41.9,31.6,94.5,0,1293,5
Boucle du Mouhoun,2023,31,40.4,26.1,80.1,0,1076,8
Boucle du Mouhoun,2023,32,45.7,32.4,91.3,0,1117,13
Boucle du Mouhoun,2023,33,21.9,26.7,91.8,0,1011,13
Boucle du Mouhoun,2023,34,44.2,27.3,86.5,0,1005,2
Boucle du Mouhoun,2023,35,29.2,31.0,78.1,0,1265,14
Boucle du Mouhoun,2023,36,108.2,28.2,90.7,0,1008,8
Boucle du Mouhoun,2023,37,68.0,32.8,83.6,0,1340,8
Boucle du Mouhoun,2023,38,103.7,29.1,92.4,0,1179,3
Boucle du Mouhoun,2023,39,119.0,25.8,80.2,0,1303,3
Boucle du Mouhoun,2023,40,72.0,32.1,80.4,0,1154,0
Boucle du Mouhoun,2023,41,1.2,32.9,87.8,0,892,2
Boucle du Mouhoun,2023,42,3.6,26.5,78.9,0,962,14
Boucle du Mouhoun,2023,43,3.3,27.2,93.5,0,1223,0
Boucle du Mouhoun,2023,44,0.6,29.1,89.5,0,961,6
Boucle du Mouhoun,2023,45,4.6,32.0,95.0,0,965,6
Boucle du Mouhoun,2023,46,3.6,31.3,78.4,0,949,6
Boucle du Mouhoun,2023,47,0.2,31.3,91.8,0,192,4
Boucle du Mouhoun,2023,48,1.4,28.2,87.5,0,256,10
Boucle du Mouhoun,2023,49,3.6,31.5,81.3,0,232,5
Boucle du Mouhoun,2023,50,1.1,27.7,89.3,0,175,9
Boucle du Mouhoun,2023,51,3.9,25.4,91.1,0,146,9
Boucle du Mouhoun,2023,52,1.2,25.6,77.1,0,192,6
Boucle du Mouhoun,2024,1,0.8,25.4,82.7,0,153,3
Boucle du Mouhoun,2024,2,1.8,27.9,92.8,0,261,7
Boucle du Mouhoun,2024,3,3.5,28.7,94.5,0,195,6
Boucle du Mouhoun,2024,4,1.4,32.5,79.1,0,193,11
Boucle du Mouhoun,2024,5,4.6,30.9,94.2,0,155,8
Boucle du Mouhoun,2024,6,3.0,30.2,83.3,0,185,5
Boucle du Mouhoun,2024,7,3.1,32.1,79.2,0,208,4
Boucle du Mouhoun,2024,8,0.2,28.6,90.8,0,196,14
Boucle du Mouhoun,2024,9,4.2,27.8,88.8,0,200,2
Boucle du Mouhoun,2024,10,1.6,36.6,80.0,0,278,12
Boucle du Mouhoun,2024,11,1.2,36.8,82.3,0,240,10
Boucle du Mouhoun,2024,12,3.6,35.0,90.9,0,222,7
Boucle du Mouhoun,2024,13,1.4,34.7,91.2,0,199,14
Boucle du Mouhoun,2024,14,4.9,34.9,90.1,0,198,13
Boucle du Mouhoun,2024,15,4.7,37.9,81.3,1,141,8
Boucle du Mouhoun,2024,16,1.6,38.0,76.6,1,146,2
Boucle du Mouhoun,2024,17,3.3,35.9,76.3,0,246,7
Boucle du Mouhoun,2024,18,0.7,37.6,94.3,0,186,7
Boucle du Mouhoun,2024,19,4.3,30.8,80.7,0,148,13
Boucle du Mouhoun,2024,20,2.1,28.1,85.9,0,267,14
Boucle du Mouhoun,2024,21,2.2,25.5,76.5,0,206,11
Boucle du Mouhoun,2024,22,79.3,30.0,94.1,0,212,10
Boucle du Mouhoun,2024,23,83.5,27.5,93.5,0,223,14
Boucle du Mouhoun,2024,24,68.1,25.0,83.2,0,266,14
Boucle du Mouhoun,2024,25,77.6,32.0,83.7,1,220,14
Boucle du Mouhoun,2024,26,54.9,30.2,84.3,1,1382,13
Boucle du Mouhoun,2024,27,75.8,26.4,80.0,0,852,11
Boucle du Mouhoun,2024,28,96.2,26.9,90.0,0,932,14
Boucle du Mouhoun,2024,29,43.3,31.7,87.0,0,1159,5
Boucle du Mouhoun,2024,30,103.2,25.4,75.7,0,949,12
Boucle du Mouhoun,2024,31,98.4,31.8,84.0,0,954,8
Boucle du Mouhoun,2024,32,78.1,27.1,86.2,0,1187,11
Boucle du Mouhoun,2024,33,113.2,26.0,92.1,0,1094,3
Boucle du Mouhoun,2024,34,87.1,31.9,93.4,0,960,8
Boucle du Mouhoun,2024,35,111.5,28.1,83.6,0,883,3
Boucle du Mouhoun,2024,36,71.5,25.9,87.5,0,1187,5
