region,annee,semaine_epi,pluviometrie_mm,temperature_moy_c,taux_couverture_milda,campagne_vaccinale_active,cas_paludisme,cas_dengue,date_approx,mois,saison
Boucle du Mouhoun,2017,27,2.08903003924392,0.3437872820970299,0.38105844849500664,0,1614,1,2017-07-03,7,Pluvieuse
Boucle du Mouhoun,2017,28,2.3231682422210502,-0.11731022798757788,-1.47644648917503,0,1149,0,2017-07-10,7,Pluvieuse
Boucle du Mouhoun,2017,29,1.6799934195850772,-0.2710093980157808,-0.07029789149958307,0,1120,3,2017-07-17,7,Pluvieuse
Boucle du Mouhoun,2017,30,0.30055268156318715,0.4718699237871978,0.5546570408006175,0,1615,3,2017-07-24,7,Pluvieuse
Boucle du Mouhoun,2017,31,2.5290970231527434,-0.06607717131151056,1.3879302838675491,0,1176,9,2017-07-31,7,Pluvieuse
Boucle du Mouhoun,2017,32,1.725128494857777,-0.629640794748253,-0.8862112753359521,0,1066,7,2017-08-07,8,Pluvieuse
Boucle du Mouhoun,2017,33,1.6658887085623584,-0.6040242664102189,-0.48693451303304763,0,1280,0,2017-08-14,8,Pluvieuse
Boucle du Mouhoun,2017,34,1.273777742130778,0.08762199871669235,-1.4938063484055901,0,1569,12,2017-08-21,8,Pluvieuse
Boucle du Mouhoun,2017,35,2.5629483296072686,-0.8601895497905564,-0.7994119791831467,0,1608,6,2017-08-28,8,Pluvieuse
Boucle du Mouhoun,2017,36,0.7603662609038173,-1.1675878898469623,-1.5111662076361527,0,1618,10,2017-09-04,9,Pluvieuse
Boucle du Mouhoun,2017,37,2.2441818604938257,-1.0651217764948266,1.3011309877147437,0,1271,0,2017-09-11,9,Pluvieuse
Boucle du Mouhoun,2017,38,1.0960583832445225,-1.3212870598751643,-1.4417267707139074,0,1082,2,2017-09-18,9,Pluvieuse
Boucle du Mouhoun,2017,39,0.24695477967685608,-0.8089564931144891,-1.5806056445583956,0,1543,3,2017-09-25,9,Pluvieuse
Boucle du Mouhoun,2017,40,1.7082028416305146,-0.5015581530580843,-0.5910936684164156,0,1483,7,2017-10-02,10,Pluvieuse
Boucle du Mouhoun,2017,41,-0.6444629569589664,-1.1419713615089282,-0.48693451303304763,0,1004,0,2017-10-09,10,Pluvieuse
Boucle du Mouhoun,2017,42,-0.616253534913529,-1.3212870598751643,0.1900999969588332,0,1648,2,2017-10-16,10,Pluvieuse
Boucle du Mouhoun,2017,43,-0.69241897443621,-0.3222424546918481,-1.5458859260972753,0,1432,9,2017-10-23,10,Pluvieuse
Boucle du Mouhoun,2017,44,-0.5711184596408291,0.3181707537589958,1.2316915507924984,0,1650,7,2017-10-30,10,Pluvieuse
Boucle du Mouhoun,2017,45,-0.6444629569589664,-0.4759416247200501,-0.1918169061135087,0,1225,4,2017-11-06,11,Sèche
Boucle du Mouhoun,2017,46,-0.5936859972771792,-0.1685432846636452,0.8150549292590338,0,1123,8,2017-11-13,11,Sèche
Boucle du Mouhoun,2017,47,-0.5993278816862666,-0.142926756325612,0.22481971541995588,0,171,11,2017-11-20,11,Sèche
Boucle du Mouhoun,2017,48,-0.6134325927089853,0.4462533954491655,1.1275323954091327,0,203,7,2017-11-27,11,Sèche
Boucle du Mouhoun,2017,49,-0.6134325927089853,-0.040460642973476436,1.1101725361785728,0,234,9,2017-12-04,12,Sèche
Boucle du Mouhoun,2017,50,-0.5824022284590041,-0.42470856804398277,-0.0008584545773377481,0,300,13,2017-12-11,12,Sèche
Boucle du Mouhoun,2017,51,-0.6106116505044415,-0.8858060781285906,-1.0077302899498801,0,188,11,2017-12-18,12,Sèche
Boucle du Mouhoun,2017,52,-0.5824022284590041,-0.09169369964954377,-0.7994119791831467,0,202,13,2017-12-25,12,Sèche
Boucle du Mouhoun,2018,1,-0.6134325927089853,-0.4503250963820169,0.641456336953423,0,238,9,2018-01-01,1,Sèche
Boucle du Mouhoun,2018,2,-0.5795812862544604,-0.9114226064666247,0.20745985618939577,0,280,1,2018-01-08,1,Sèche
Boucle du Mouhoun,2018,3,-0.616253534913529,-0.040460642973476436,-0.07029789149958307,0,316,1,2018-01-15,1,Sèche
Boucle du Mouhoun,2018,4,-0.5824022284590041,-0.040460642973476436,0.4331380261866894,0,188,9,2018-01-22,1,Sèche
Boucle du Mouhoun,2018,5,-0.6077907082998978,-0.3990920397059496,0.1900999969588332,0,289,6,2018-01-29,1,Sèche
Boucle du Mouhoun,2018,6,-0.6980608588452976,-0.8089564931144891,-0.018218313807897846,0,277,0,2018-02-05,2,Sèche
Boucle du Mouhoun,2018,7,-0.6980608588452976,0.4974864521252319,0.5199373223394949,0,251,1,2018-02-12,2,Sèche
Boucle du Mouhoun,2018,8,-0.6585676679816851,0.4462533954491655,-0.08765775073014317,0,210,2,2018-02-19,2,Sèche
Boucle du Mouhoun,2018,9,-0.6698514367998601,-0.8858060781285906,-1.1292493045638083,0,249,10,2018-02-26,2,Sèche
Boucle du Mouhoun,2018,10,-0.7037027432543851,2.623658304182035,0.4504978854172495,0,177,5,2018-03-05,3,Sèche
Boucle du Mouhoun,2018,11,-0.627537303731704,1.983245095731191,1.3879302838675491,0,278,13,2018-03-12,3,Sèche
Boucle du Mouhoun,2018,12,-0.6331791881407914,1.3172153589423128,0.033861263883784916,0,301,0,2018-03-19,3,Sèche
Boucle du Mouhoun,2018,13,-0.6501048413680539,2.0600946807452916,-1.0077302899498801,0,237,8,2018-03-26,3,Sèche
Boucle du Mouhoun,2018,14,-0.7037027432543851,1.855162454041022,0.24217957465051843,0,321,2,2018-04-02,4,Sèche
Boucle du Mouhoun,2018,15,-0.6077907082998978,1.6246136989987168,1.196971832331378,0,310,13,2018-04-09,4,Sèche
Boucle du Mouhoun,2018,16,-0.6867770900271225,2.3418764924636633,1.1101725361785728,0,191,11,2018-04-16,4,Sèche
Boucle du Mouhoun,2018,17,-0.6839561478225789,1.5989971706606845,-1.181328882255491,0,283,3,2018-04-23,4,Sèche
Boucle du Mouhoun,2018,18,-0.661388610186229,1.855162454041022,1.0928126769480102,0,231,6,2018-04-30,4,Sèche
Boucle du Mouhoun,2018,19,-0.5767603440499166,0.06200547037865822,-0.07029789149958307,0,234,7,2018-05-07,5,Pluvieuse
Boucle du Mouhoun,2018,20,-0.6416420147544227,0.24132116874489434,-1.2507683191777363,0,221,10,2018-05-14,5,Pluvieuse
Boucle du Mouhoun,2018,21,-0.6811352056180351,-1.0907383048328607,1.0580929584868874,0,196,6,2018-05-21,5,Pluvieuse
Boucle du Mouhoun,2018,22,1.6094698644714835,-1.116354833170894,0.05122112311434501,0,313,8,2018-05-28,5,Pluvieuse
Boucle du Mouhoun,2018,23,2.4219012193800813,-0.5784077380721857,-0.261256343035754,0,199,7,2018-06-04,6,Pluvieuse
Boucle du Mouhoun,2018,24,2.5714111562208997,0.11323852705472555,-1.5979655037889582,0,286,3,2018-06-11,6,Pluvieuse
Boucle du Mouhoun,2018,25,2.3090635311983316,-0.11731022798757788,0.1727401377282731,0,281,11,2018-06-18,6,Pluvieuse
Boucle du Mouhoun,2018,26,0.3174783347904496,0.24132116874489434,0.016501404653222352,0,1153,7,2018-06-25,6,Pluvieuse
Boucle du Mouhoun,2018,27,2.1934049008120384,0.2925542254209626,-0.13973732842182593,0,1362,13,2018-07-02,7,Pluvieuse
Boucle du Mouhoun,2018,28,0.8449945270401296,-0.19415981300167934,1.4052901430981093,0,1436,0,2018-07-09,7,Pluvieuse
Boucle du Mouhoun,2018,29,1.4853484074715588,-0.5527912097341515,1.6656880315565255,0,1098,0,2018-07-16,7,Pluvieuse
Boucle du Mouhoun,2018,30,0.6813798791765924,0.11323852705472555,0.762975351567351,0,1461,14,2018-07-23,7,Pluvieuse
Boucle du Mouhoun,2018,31,2.1680164209711443,-1.3725201165512315,-0.3654154984191196,0,1362,7,2018-07-30,7,Pluvieuse
Boucle du Mouhoun,2018,32,-0.08591640045930543,-0.24539286967774668,-0.3480556391885595,0,1304,12,2018-08-06,8,Pluvieuse
Boucle du Mouhoun,2018,33,0.6898427057902237,-1.2444374748610627,1.7004077500176482,0,1302,3,2018-08-13,8,Pluvieuse
Boucle du Mouhoun,2018,34,1.5107368873124527,-0.4503250963820169,0.7803352107979111,0,1256,5,2018-08-20,8,Pluvieuse
Boucle du Mouhoun,2018,35,1.2540311466989718,-1.0138887198187594,-0.7299725422609038,0,1500,1,2018-08-27,8,Pluvieuse
Boucle du Mouhoun,2018,36,0.6193191506766301,-0.5784077380721857,1.0580929584868874,0,1098,7,2018-09-03,9,Pluvieuse
Boucle du Mouhoun,2018,37,0.7547243764947297,-0.2710093980157808,0.5546570408006175,0,1274,7,2018-09-10,9,Pluvieuse
Boucle du Mouhoun,2018,38,1.0847746144263477,-0.09169369964954377,-0.3133359207274368,0,974,13,2018-09-17,9,Pluvieuse
Boucle du Mouhoun,2018,39,2.478320063470956,-0.5271746813961183,0.3116190115727613,0,1283,3,2018-09-24,9,Pluvieuse
Boucle du Mouhoun,2018,40,1.866175605084964,-0.629640794748253,1.5441690169426,0,1064,4,2018-10-01,10,Pluvieuse
Boucle du Mouhoun,2018,41,-0.7093446276634725,-0.937039134804658,1.7177676092482108,0,1344,13,2018-10-08,10,Pluvieuse
Boucle du Mouhoun,2018,42,-0.5767603440499166,-0.7321069081003877,-1.0250901491804427,0,958,9,2018-10-15,10,Pluvieuse
Boucle du Mouhoun,2018,43,-0.7008818010498412,-0.014844114635443224,-1.1466091637943685,0,1396,8,2018-10-22,10,Pluvieuse
Boucle du Mouhoun,2018,44,-0.7065236854589287,-1.2188209465230295,-0.3480556391885595,0,1027,9,2018-10-29,10,Pluvieuse
Boucle du Mouhoun,2018,45,-0.616253534913529,-1.3469035882131983,1.6656880315565255,0,952,11,2018-11-05,11,Sèche
Boucle du Mouhoun,2018,46,-0.5852231706635478,-0.8858060781285906,-1.3896471930222245,0,1134,13,2018-11-12,11,Sèche
Boucle du Mouhoun,2018,47,-0.6190744771180727,-1.3212870598751643,-0.3654154984191196,0,188,11,2018-11-19,11,Sèche
Boucle du Mouhoun,2018,48,-0.6557467257771414,-0.937039134804658,-1.2507683191777363,0,190,4,2018-11-26,11,Sèche
Boucle du Mouhoun,2018,49,-0.6021488238908103,-0.11731022798757788,0.7803352107979111,0,288,5,2018-12-03,12,Sèche
Boucle du Mouhoun,2018,50,-0.6444629569589664,0.5743360371393342,-0.452214794571925,0,178,5,2018-12-10,12,Sèche
Boucle du Mouhoun,2018,51,-0.6501048413680539,-0.11731022798757788,0.5372971815700549,0,167,0,2018-12-17,12,Sèche
Boucle du Mouhoun,2018,52,-0.604969766095354,-0.4759416247200501,-0.261256343035754,0,248,3,2018-12-24,12,Sèche
Boucle du Mouhoun,2019,1,-0.7093446276634725,-0.5527912097341515,-1.45908662994447,0,222,4,2019-01-07,1,Sèche
Boucle du Mouhoun,2019,2,-0.6444629569589664,0.24132116874489434,-1.059809867641563,0,286,11,2019-01-14,1,Sèche
Boucle du Mouhoun,2019,3,-0.6331791881407914,-1.0138887198187594,0.3289788708033239,0,303,7,2019-01-21,1,Sèche
Boucle du Mouhoun,2019,4,-0.5824022284590041,0.2925542254209626,-1.6847647999417636,0,201,6,2019-01-28,1,Sèche
Boucle du Mouhoun,2019,5,-0.5824022284590041,-0.142926756325612,-1.4417267707139074,0,189,0,2019-02-04,2,Sèche
Boucle du Mouhoun,2019,6,-0.6726723790044038,-0.937039134804658,0.39841830772556674,0,296,12,2019-02-11,2,Sèche
Boucle du Mouhoun,2019,7,-0.6529257835725977,0.21570464040686113,-1.2160486007166138,0,203,9,2019-02-18,2,Sèche
Boucle du Mouhoun,2019,8,-0.6839561478225789,-1.0907383048328607,0.15538027849771302,0,187,5,2019-02-25,2,Sèche
Boucle du Mouhoun,2019,9,-0.6247163615271603,-0.014844114635443224,-0.9903704307193201,0,248,5,2019-03-04,3,Sèche
Boucle du Mouhoun,2019,10,-0.6839561478225789,1.035433547223941,1.2316915507924984,0,190,10,2019-03-11,3,Sèche
Boucle du Mouhoun,2019,11,-0.6360001303453352,2.2394103791115283,0.8324147884895938,0,275,11,2019-03-18,3,Sèche
Boucle du Mouhoun,2019,12,-0.6642095523907726,1.1122831322380418,1.6136084538648428,0,186,11,2019-03-25,3,Sèche
Boucle du Mouhoun,2019,13,-0.6895980322316664,2.2650269074495606,0.5025774631089347,0,252,2,2019-04-01,4,Sèche
Boucle du Mouhoun,2019,14,-0.5880441128680916,1.1378996605760758,-1.3028478968694193,0,267,12,2019-04-08,4,Sèche
Boucle du Mouhoun,2019,15,-0.5795812862544604,1.7526963406888856,-1.4417267707139074,0,283,2,2019-04-15,4,Sèche
Boucle du Mouhoun,2019,16,-0.69241897443621,1.829545925702988,-0.22653662457463136,0,198,4,2019-04-22,4,Sèche
Boucle du Mouhoun,2019,17,-0.7093446276634725,2.2906434357875947,-0.48693451303304763,0,208,7,2019-04-29,4,Sèche
Boucle du Mouhoun,2019,18,-0.6360001303453352,1.214749245590178,0.8150549292590338,0,265,4,2019-05-06,5,Pluvieuse
Boucle du Mouhoun,2019,19,-0.6698514367998601,0.24132116874489434,0.8671345069507166,0,274,11,2019-05-13,5,Pluvieuse
Boucle du Mouhoun,2019,20,-0.6557467257771414,0.06200547037865822,-0.747332401491464,0,289,6,2019-05-20,5,Pluvieuse
Boucle du Mouhoun,2019,21,-0.7037027432543851,0.2925542254209626,0.6935359146451057,0,226,12,2019-05-27,5,Pluvieuse
Boucle du Mouhoun,2019,22,1.6884562461987083,0.3181707537589958,-1.0077302899498801,0,207,6,2019-06-03,6,Pluvieuse
Boucle du Mouhoun,2019,23,0.03538411433607541,-0.937039134804658,-1.4070070522527847,0,228,10,2019-06-10,6,Pluvieuse
Boucle du Mouhoun,2019,24,1.234284551267166,-1.2444374748610627,1.4400098615592318,0,279,7,2019-06-17,6,Pluvieuse
Boucle du Mouhoun,2019,25,-0.13951430234563658,-1.1419713615089282,0.15538027849771302,0,262,14,2019-06-24,6,Pluvieuse
Boucle du Mouhoun,2019,26,0.6362448039038926,-0.37347551136791546,-0.03557817303846041,0,1198,14,2019-07-01,7,Pluvieuse
Boucle du Mouhoun,2019,27,0.34568775683588704,-1.2188209465230295,0.762975351567351,0,1516,2,2019-07-08,7,Pluvieuse
Boucle du Mouhoun,2019,28,1.231463609062622,0.5999525654773665,1.1101725361785728,0,1526,1,2019-07-15,7,Pluvieuse
Boucle du Mouhoun,2019,29,2.1341651145166196,0.3950203387730972,1.1101725361785728,0,1397,11,2019-07-22,7,Pluvieuse
Boucle du Mouhoun,2019,30,0.9437275041991606,-0.3990920397059496,-1.5458859260972753,0,1235,8,2019-07-29,7,Pluvieuse
Boucle du Mouhoun,2019,31,0.10872861165421276,0.4718699237871978,0.8150549292590338,0,930,9,2019-08-05,8,Pluvieuse
Boucle du Mouhoun,2019,32,2.224435265062019,0.6511856221534348,-0.1570971876523885,0,1083,6,2019-08-12,8,Pluvieuse
Boucle du Mouhoun,2019,33,1.626395517698746,-0.06607717131151056,-0.9035711345665147,0,946,1,2019-08-19,8,Pluvieuse
Boucle du Mouhoun,2019,34,1.7110237838350582,0.3437872820970299,1.6483281723259653,0,1438,10,2019-08-26,8,Pluvieuse
Boucle du Mouhoun,2019,35,0.4613463872221805,-1.3212870598751643,0.6067366184923002,0,1250,3,2019-09-02,9,Pluvieuse
Boucle du Mouhoun,2019,36,1.0847746144263477,0.6511856221534348,-1.1292493045638083,0,1121,9,2019-09-09,9,Pluvieuse
Boucle du Mouhoun,2019,37,1.767442627925933,0.3694038104350631,-0.0008584545773377481,0,1115,6,2019-09-16,9,Pluvieuse
Boucle du Mouhoun,2019,38,1.5050950029033652,0.11323852705472555,-1.4243669114833473,0,1225,9,2019-09-23,9,Pluvieuse
Boucle du Mouhoun,2019,39,2.36830331749375,0.3694038104350631,1.4052901430981093,0,1128,14,2019-09-30,9,Pluvieuse
Boucle du Mouhoun,2019,40,1.2709567999262346,-0.06607717131151056,-1.1986887414860536,0,1186,6,2019-10-07,10,Pluvieuse
Boucle du Mouhoun,2019,41,-0.6190744771180727,-0.962655663142692,1.7004077500176482,0,1494,2,2019-10-14,10,Pluvieuse
Boucle du Mouhoun,2019,42,-0.7065236854589287,0.13885505539275966,0.5025774631089347,0,1344,11,2019-10-21,10,Pluvieuse
Boucle du Mouhoun,2019,43,-0.616253534913529,-0.937039134804658,-0.33069577995799937,0,1491,13,2019-10-28,10,Pluvieuse
Boucle du Mouhoun,2019,44,-0.6134325927089853,-0.7577234364384218,0.7108957738756658,0,1078,13,2019-11-04,11,Sèche
Boucle du Mouhoun,2019,45,-0.5767603440499166,-0.962655663142692,1.3879302838675491,0,1525,4,2019-11-11,11,Sèche
Boucle du Mouhoun,2019,46,-0.6867770900271225,0.3181707537589958,1.5268091577120373,0,1176,10,2019-11-18,11,Sèche
Boucle du Mouhoun,2019,47,-0.5880441128680916,-0.7064903797623544,-1.5979655037889582,0,216,13,2019-11-25,11,Sèche
Boucle du Mouhoun,2019,48,-0.6106116505044415,-0.040460642973476436,1.0407330992563273,0,270,9,2019-12-02,12,Sèche
Boucle du Mouhoun,2019,49,-0.6557467257771414,-0.37347551136791546,-0.8688514161053921,0,192,1,2019-12-09,12,Sèche
Boucle du Mouhoun,2019,50,-0.7065236854589287,-0.962655663142692,-1.0771697268721256,0,288,0,2019-12-16,12,Sèche
Boucle du Mouhoun,2019,51,-0.6303582459362477,0.21570464040686113,0.38105844849500664,0,241,9,2019-12-23,12,Sèche
Boucle du Mouhoun,2019,52,-0.5908650550726353,0.010772413702590895,1.6309683130954054,0,224,11,2019-12-30,12,Sèche
Boucle du Mouhoun,2020,1,-0.6360001303453352,-1.1675878898469623,0.6240964777228604,0,238,0,2020-01-06,1,Sèche
Boucle du Mouhoun,2020,2,-0.6218954193226165,-0.3222424546918481,0.5372971815700549,0,198,1,2020-01-13,1,Sèche
Boucle du Mouhoun,2020,3,-0.5824022284590041,-0.21977634133971255,0.8150549292590338,0,292,4,2020-01-20,1,Sèche
Boucle du Mouhoun,2020,4,-0.6557467257771414,-1.3981366448892656,-1.0945295861026856,0,296,4,2020-01-27,1,Sèche
Boucle du Mouhoun,2020,5,-0.5965069394817228,-1.295670531537131,-1.7368443776334463,0,167,13,2020-02-03,2,Sèche
Boucle du Mouhoun,2020,6,-0.6585676679816851,-0.783339964776456,0.4157781669561293,0,177,11,2020-02-10,2,Sèche
Boucle du Mouhoun,2020,7,-0.5880441128680916,-0.783339964776456,-1.6847647999417636,0,233,5,2020-02-17,2,Sèche
Boucle du Mouhoun,2020,8,-0.661388610186229,-1.1932044181849955,1.5094492984814771,0,305,2,2020-02-24,2,Sèche
Boucle du Mouhoun,2020,9,-0.616253534913529,-0.3222424546918481,0.7976950700284712,0,307,8,2020-03-02,3,Sèche
Boucle du Mouhoun,2020,10,-0.6585676679816851,1.8807789823790544,-1.4070070522527847,0,207,12,2020-03-09,3,Sèche
Boucle du Mouhoun,2020,11,-0.661388610186229,2.034478152407257,-0.3827753576496821,0,244,6,2020-03-16,3,Sèche
Boucle du Mouhoun,2020,12,-0.6585676679816851,2.18817732243546,0.9539338031035219,0,273,6,2020-03-23,3,Sèche
Boucle du Mouhoun,2020,13,-0.7037027432543851,2.2394103791115283,1.4747295800203546,0,157,9,2020-03-30,3,Sèche
Boucle du Mouhoun,2020,14,-0.6585676679816851,1.0866666039000095,-1.3375676153305418,0,293,5,2020-04-06,4,Sèche
Boucle du Mouhoun,2020,15,-0.5739394018453728,2.7005078891961354,-0.4174950761108048,0,175,4,2020-04-13,4,Sèche
Boucle du Mouhoun,2020,16,-0.6557467257771414,2.623658304182035,-1.2681281784082965,0,279,12,2020-04-20,4,Sèche
Boucle du Mouhoun,2020,17,-0.6444629569589664,1.2915988306042787,-0.018218313807897846,0,278,8,2020-04-27,4,Sèche
Boucle du Mouhoun,2020,18,-0.6529257835725977,0.9329674338718065,-0.8862112753359521,0,219,4,2020-05-04,5,Pluvieuse
Boucle du Mouhoun,2020,19,-0.6698514367998601,-0.2710093980157808,1.07545281771745,0,193,10,2020-05-11,5,Pluvieuse
Boucle du Mouhoun,2020,20,-0.5795812862544604,-0.21977634133971255,0.8844943661812766,0,263,2,2020-05-18,5,Pluvieuse
Boucle du Mouhoun,2020,21,-0.6895980322316664,-0.8858060781285906,-1.5806056445583956,0,253,14,2020-05-25,5,Pluvieuse
Boucle du Mouhoun,2020,22,1.1637609961535724,0.3950203387730972,-0.6258133868775358,0,207,10,2020-06-01,6,Pluvieuse
Boucle du Mouhoun,2020,23,1.166581938358116,-1.1419713615089282,-1.5979655037889582,0,205,10,2020-06-08,6,Pluvieuse
Boucle du Mouhoun,2020,24,1.7900101655622829,0.3181707537589958,0.06858098234490759,0,275,9,2020-06-15,6,Pluvieuse
Boucle du Mouhoun,2020,25,2.060820617198482,-1.3212870598751643,1.1796119731008157,0,266,10,2020-06-22,6,Pluvieuse
Boucle du Mouhoun,2020,26,2.4331849881982563,-0.5784077380721857,0.13802041926715045,0,1133,5,2020-06-29,6,Pluvieuse
Boucle du Mouhoun,2020,27,0.11154955385875653,0.06200547037865822,-1.7021246591723236,0,1204,7,2020-07-06,7,Pluvieuse
Boucle du Mouhoun,2020,28,1.5191997139260838,0.5487195088013002,-0.3480556391885595,0,1075,0,2020-07-13,7,Pluvieuse
Boucle du Mouhoun,2020,29,0.6023934974493677,0.21570464040686113,1.1101725361785728,0,1251,0,2020-07-20,7,Pluvieuse
Boucle du Mouhoun,2020,30,0.1623265135405438,-1.3469035882131983,0.4331380261866894,0,1109,13,2020-07-27,7,Pluvieuse
Boucle du Mouhoun,2020,31,1.4458552166079466,0.190088112068827,-1.2334084599471737,0,1537,12,2020-08-03,8,Pluvieuse
Boucle du Mouhoun,2020,32,1.7759054545395643,-1.1675878898469623,-0.9209309937970748,0,1506,13,2020-08-10,8,Pluvieuse
Boucle du Mouhoun,2020,33,1.6546049397441833,0.4974864521252319,-0.40013521688024223,0,1128,4,2020-08-17,8,Pluvieuse
Boucle du Mouhoun,2020,34,2.1539117099484257,0.11323852705472555,-1.4417267707139074,0,1494,11,2020-08-24,8,Pluvieuse
Boucle du Mouhoun,2020,35,0.9296227931764419,-1.0138887198187594,0.27689929311163863,0,1390,7,2020-08-31,8,Pluvieuse
Boucle du Mouhoun,2020,36,-0.11976770691383042,-0.8345730214525232,-1.4938063484055901,0,1390,12,2020-09-07,9,Pluvieuse
Boucle du Mouhoun,2020,37,2.117239461289357,-1.0395052481567935,0.38105844849500664,0,1348,7,2020-09-14,9,Pluvieuse
Boucle du Mouhoun,2020,38,0.22720818424505002,-0.24539286967774668,0.38105844849500664,0,1236,5,2020-09-21,9,Pluvieuse
Boucle du Mouhoun,2020,39,0.09180295842695026,0.6255690938154007,0.9886535215646446,0,1417,1,2020-09-28,9,Pluvieuse
Boucle du Mouhoun,2020,40,2.4444687570164314,0.03638894204062502,1.4226500023286717,0,1240,12,2020-10-05,10,Pluvieuse
Boucle du Mouhoun,2020,41,-0.6218954193226165,-0.42470856804398277,-1.5285260668667129,0,1420,9,2020-10-12,10,Pluvieuse
Boucle du Mouhoun,2020,42,-0.6021488238908103,0.6255690938154007,-0.33069577995799937,0,1544,10,2020-10-19,10,Pluvieuse
Boucle du Mouhoun,2020,43,-0.6247163615271603,0.523102980463266,-0.0008584545773377481,0,1271,6,2020-10-26,10,Pluvieuse
Boucle du Mouhoun,2020,44,-0.6670304945953164,-0.9882721914807252,1.5962485946342826,0,1254,7,2020-11-02,11,Sèche
Boucle du Mouhoun,2020,45,-0.7065236854589287,-0.9882721914807252,-0.3480556391885595,0,1216,7,2020-11-09,11,Sèche
Boucle du Mouhoun,2020,46,-0.6218954193226165,0.3950203387730972,-1.285488037638859,0,936,7,2020-11-16,11,Sèche
Boucle du Mouhoun,2020,47,-0.6247163615271603,-1.116354833170894,0.6067366184923002,0,168,10,2020-11-23,11,Sèche
Boucle du Mouhoun,2020,48,-0.6021488238908103,0.5743360371393342,-0.8167718384137093,0,225,14,2020-11-30,11,Sèche
Boucle du Mouhoun,2020,49,-0.6980608588452976,0.21570464040686113,0.24217957465051843,0,233,2,2020-12-07,12,Sèche
Boucle du Mouhoun,2020,50,-0.6895980322316664,0.6511856221534348,1.5962485946342826,0,277,9,2020-12-14,12,Sèche
Boucle du Mouhoun,2020,51,-0.661388610186229,-0.937039134804658,-0.8514915568748319,0,261,12,2020-12-21,12,Sèche
